src,trg
write a program to print difference in between today and given date,"' \n import datetime \n dd  =  int ( input ( ""date  :   "" )  )  \n mm  =  int ( input ( ""month  :   "" )  )  \n yy  =  int ( input ( ""year  :   "" )  )  \n a  =  datetime . date ( yy , mm , dd )  \n x  =  date . today (  )  \n print ( x - a ) '"
write a function to replace vowels with a specific character K,""" \n def replacewith _ K ( test _ str ,  K )   :    \n  \t vowels  =  'AEIOUaeiou' \n  \t for ele in vowels  :    \n  \t\t test _ str  =  test _ str . replace ( ele ,  K )   \n  \t return test _ str"""
write a python function to return mean of a list of numbers,' \n def mean ( list )   :   \n  \t sum  =  0 \n  \t for num in list  :   \n  \t\t sum  +  =  num \n  \t return sum  /  len ( list ) '
write a python class named complex with constructor accepting real and imaginary parts,"' \n class Complex  :   \n  \t def  _  _ init _  _  ( self ,  realpart ,  imagpart )   :   \n  \t\t self . r  =  realpart \n  \t\t self . i  =  imagpart'"
write a program to print sum of all even numbers in a list,"' \n ls  =   [ 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 10 , 22 ]  \n sum  =  0 \n for i in ls  :   \n  \t if i  %  2  =  =  0  :   \n  \t\t sum  +  =  i \n print ( sum ) '"
write a program to write a string in a file,"' \n filename  =  \'file1 . txt\' \n string  =  ""programming in  \\ n python"" \n f1  =  open ( filename , \'w\' )  \n f1 . write ( string )  \n f1 . close (  ) '"
write a function to check weather a number is prime or not,"' \n def isprime ( num )   :   \n  \t for i in range ( 2 ,  num )   :   \n  \t\t if num  %  i  =  =  0  :   \n  \t\t\t return False \n  \t return True'"
write a function to check if a number is perfect square or not,' \n import math \n def checksquare ( num )   :   \n  \t x  =  int ( math . sqrt ( num )  )  \n  \t if x  *  x  =  =  num  :   \n  \t\t return True \n  \t return False'
write a program to print the sine value of a number,' \n import math \n num  =  3 \n print ( math . sin ( num )  ) '
write a function to calculate the hypotenuse of a triangle give base and height,"' \n import math \n def calc _ hypotenuse ( base ,  height )   :   \n  \t return math . sqrt ( base  *  base  +  height  *  height ) '"
write a function to calculate the sum of digits of a number,' \n def sum _ of _ digits ( num )   :   \n  \t sum  =  0 \n  \t while ( num  >  0 )   :   \n  \t\t sum  +  =  num  %  10 \n  \t\t num  =  num  /  /  10 \n  \t return sum'
write a python function to calculate the dot product of two lists,"' \n def dot ( l1 ,  l2 )   :   \n  \t return sum ( x * y for x , y in zip ( l1 ,  l2 )  ) '"
write a function to accept input as feet and inches into centimeters,"' \n def height _ into _ cms ( feet ,  inches )   :   \n  \t ininches  =  feet  *  12  +  inches \n  \t return ininches  *  2 . 54'"
write a python function to convert temperature from celcius to kelvin,' \n def cel _ to _ kel ( celcius )   :   \n  \t return celcius  +  273'
write a python program to find difference between elements of two lists and print it,"' \n l1  =   [ 1 ,  2 ,  3 ,  4 ]  \n l2  =   [ 5 ,  8 ,  7 ,  0 ]  \n res  =   [  ]  \n for i in range ( len ( l1 )  )   :   \n  \t res . append ( l1 [ i ]   -  l2 [ i ]  )  \n print ( res ) '"
write a function to calculate BMI given height in meters and weights in kgs,"' \n def bmi ( height ,  weight )   :   \n  \t return weight  /   ( height  *  height ) '"
write a function to calculate area of a triangle given height and base,"' \n def area _ triangle ( base ,  height )   :   \n  \t return 0 . 5  *  base  *  height'"
write a program to print the bitwise OR of two numbers,' \n num1  =  5 \n num2  =  10 \n print ( num1  |  num2 ) '
write a function to convert weight from kgs to pounds,' \n def kgs _ to _ pounds ( weight _ kg )   :   \n  \t return weight _ kg  *  2 . 2'
write a function to convert miles to kilometers,' \n def miles _ to _ kms ( dist )   :   \n  \t return dist  *  1 . 609'
write a function to calculate speed given distance covered and time taken,"' \n def calspeed ( dist ,  time )   :   \n  \t return dist  /  time'"
write a python function to return count of number of vowels in a sentence,"' \n def count _ vowels ( sentence )   :   \n  \t count  =  0 \n  \t for letter in sentence  :   \n  \t\t  if letter in ""aeiouAEIOU""  :   \n  \t\t\t count  +  =  1 \n  \t return count'"
write a python function to check if a given string is a palindrome,' \n def is _ palindrome ( string )   :   \n  \t return string  =  =  string [   :    :   - 1 ] '
write a program to print the nth fibonacci number,"' \n n1  =  1 \n n2  =  1 \n n  =  5 \n for  _  in range ( n )   :   \n  \t n1 ,  n2  =  n2 ,  n1  +  n2 \n print ( n2 ) '"
write a function to return the square of first N numbers,' \n def get _ squares ( n )   :   \n  \t return  [ i * i for i in range ( n )  ] '
write a python function to return only even numbers in a list,"' \n def filter _ even ( nums )   :   \n  \t return list ( filter ( lambda num  :   num  %  2  =  =  0 ,  nums )  ) '"
write a python function to return only odd numbers in a list,"' \n def filter _ odd ( nums )   :   \n  \t return list ( filter ( lambda num  :   num  %  2  =  =  1 ,  nums )  ) '"
write a python program to calculate the sum of numbers using reduce and print it,""" \n from functools import reduce \n nums  =   [ 1 ,  2 ,  3 ,  4 ,  5 ,  10 ,  20 ,  30 ,  40 ,  50 ]  \n total _ sum  =  reduce ( lambda a ,  b  :   a  +  b ,  nums )  \n print ( f'Sum  :    { total _ sum } ' ) """
write a python program to print unique numbers in a list,""" \n numbers  =   [ 1 ,  2 ,  2 ,  3 ,  4 ,  4 ,  5 ,  6 ]  \n unique  =  set ( numbers )  \n print ( f'Unique numbers  :    { list ( unique )  } ' ) """
write a python function to repeat a given string n times,"' \n def repeat _ string ( string ,  frequency )   :   \n  \t return string  *  frequency'"
write a program to capitalize the first letter of every word in a string and print it,""" \n string  =  'The quick brown fox jumps over the lazy dog' \n print ( string . title (  )  ) """
write a function that merges two dictionaries,"' \n def merge _ dictionaries ( dict1 ,  dict2 )   :   \n  \t return  {  *  * dict1 ,   *  * dict2 } '"
write a program to merge two lists into a dictionary,""" \n keys  =   [ 1 ,  2 ,  3 ]  \n values  =   [ 'aye' ,  'bee' ,  'sea' ]  \n dictionary  =  dict ( zip ( keys ,  values )  ) """
write a python function that inverts the key and values in a dict and returns it,"' \n def invert _ dict ( dictionary )   :   \n  \t inverted _ dict  =   { value  :   key for key ,  value in dictionary . items (  )  }  \n  \t return inverted _ dict'"
write a python program to print the difference in days between two dates,""" \n from datetime import date \n date1  =  date ( 2020 ,  10 ,  25 )  \n date2  =  date ( 2020 ,  12 ,  25 )  \n print ( f'Difference between dates  :    {  ( date2  -  date1 )  . days } ' ) """
write a python function that returns the weighted average of numbers,"' \n def get _ weighted _ average ( numbers ,  weightage )   :   \n  \t return sum ( x  *  y for x ,  y in zip ( numbers ,  weightage )  )   /  sum ( weightage ) '"
write a python function to return words in a sentence in sorted order,' \n def get _ sorted _ words ( sentence )   :   \n  \t words  =   [ word for word in sentence . split (  )  ]  \n  \t words . sort (  )  \n  \t return words'
write a python function to return the nth fibonacci number,' \n def fib ( n )   :   \n  \t if n  <  =  1  :   \n  \t\t  return n \n  \t else  :   \n  \t\t  return  ( fib ( n - 1 )   +  fib ( n - 2 )  ) '
write a python function to return the sum of first n numbers,' \n def sum _ of _ nums ( n )   :   \n  \t if n  <  =  1  :   \n  \t\t  return n \n  \t else  :   \n  \t\t  return n  +  sum _ of _ nums ( n - 1 ) '
write a python function to return the factorial of a number,' \n def fact ( n )   :   \n  \t if n  =  =  1  :   \n  \t\t  return n \n  \t else  :   \n  \t\t  return n  *  fact ( n - 1 ) '
write a python program to print the factors of a number,"' \n num  =  320 \n for i in range ( 1 ,  num  +  1 )   :   \n  \t if num  %  i  =  =  0  :   \n  \t\t  print ( i ) '"
write a python program to print the ASCII value of a character,""" \n character  =  'x' \n print ( f'The ASCII value of  { character }  is  { ord ( character )  } ' ) """
write a python program to print the character of an ASCII value,""" \n value  =  65 \n print ( f'The ASCII value  { value }  is of the character  { chr ( value )  } ' ) """
write a python function to print the binary value of a decimal number,' \n def print _ binary ( dec )   :   \n  \t print ( bin ( dec )  ) '
write a python function to print the octal value of a decimal number,' \n def print _ octal ( dec )   :   \n  \t print ( oct ( dec )  ) '
write a python function to print the hexadecimal value of a decimal number,' \n def print _ hexadecimal ( dec )   :   \n  \t print ( hex ( dec )  ) '
write a python program that prints the sum of natural numbers up to a given number,""" \n num  =  16 \n sum  =  0 \n while  ( num  >  0 )   :   \n  \t sum  +  =  num \n  \t num  -  =  1 \n print ( f'The sum is  { sum } ' ) """
write a python function to return the number of lines in a file,""" \n def count _ lines ( filename )   :   \n  \t with open ( filename ,  'r' )  as f  :   \n  \t\t  contents  =  f . read (  )  . split ( ' \\ n' )  \n  \t\t  return len ( contents ) """
write a program to print the current date and time,' \n from datetime import datetime \n now  =  datetime . now (  )  \n print ( now ) '
write a python program to extract the file name and extension of a file,""" \n import os \n filename ,  extension  =  os . path . splitext ( ' / path / to / some / file . ext' ) """
write a python program to merge two lists,"' \n odd  =   [ 1 ,  3 ,  5 ,  7 ,  9 ]  \n even  =   [ 2 ,  4 ,  6 ,  8 ,  10 ]  \n odd . extend ( even ) '"
write a python program to print a random vowel,""" \n import random \n vowels  =   [ 'a' ,  'e' ,  'i' ,  'o' ,  'u' ]  \n print ( random . choice ( vowels )  ) """
write a python program to print common elements in two lists,""" \n list _ a  =   [ 1 ,  2 ,  3 ,  4 ,  5 ,  6 ,  7 ]  \n list _ b  =   [ 2 ,  4 ,  6 ,  8 ,  10 ]  \n print ( f'Common elements  :    {  set ( list _ a )  . intersection ( set ( list _ b )  )   } ' ) """
write a python program to print squares of numbers until 20,' \n for i in range ( 20 )   :   \n  \t print ( i * i ) '
write a python function to print a given string n times,"' \n def printn ( string ,  n )   :   \n  \t print ( string  *  n ) '"
write a python program that creates a dictionary whose keys are numbers from 1 to 10 and values are squares of the key,"' \n square _ dict  =   {  }  \n for i in range ( 1 ,  11 )   :   \n  \t square _ dict [ i ]   =  i * i'"
write a python class called Person that has a name property,"' \n class Person  :   \n  \t def  _  _ init _  _  ( self ,  name )   :   \n  \t\t  self . name  =  name'"
write a python function that takes two strings as a parameter and prints the shorter one,"' \n def print _ shorter ( str1 ,  str2 )   :   \n  \t if  ( len ( str1 )   >  len ( str2 )  )   :   \n  \t\t  print ( str2 )  \n  \t else  :   \n  \t\t  print ( str1 ) '"
write a program to compute the count of each word in a sentence and print it,""" \n word _ freq  =   {  }  \n line  =  'how many how words does this many have' \n for word in line . split (  )   :   \n  \t word _ freq [ word ]   =  word _ freq . get ( word ,  0 )   +  1 \n print ( word _ freq ) """
write a python function that squares every number in a list using a list comprehension and returns the result,' \n def square _ numbers ( nums )   :   \n  \t return  [ i * i for i in nums ] '
write a python program that converts a binary number to decimal and prints it,""" \n binary _ num  =  '1010101' \n decimal _ num  =  int ( binary _ num ,  2 )  \n print ( decimal _ num ) """
write a python program that converts a octal number to octal and prints it,""" \n octal _ num  =  '17' \n decimal _ num  =  int ( octal _ num ,  8 )  \n print ( decimal _ num ) """
write a python program that converts a hexadecimal number to hexadecimal and prints it,""" \n hexadecimal _ num  =  'FF' \n decimal _ num  =  int ( hexadecimal _ num ,  16 )  \n print ( decimal _ num ) """
write a python program that alphabetically sorts the words in a sentence and prints it,""" \n sentence  =  'the quick brown fox jumps' \n sorted _ words  =  sentence . split ( ' ' )  \n sorted _ words . sort (  )  \n print ( ' ' . join ( sorted _ words )  ) """
write a python program that prints the area of a circle,""" \n import math \n radius  =  5 \n print ( f'Area  :    { math . pi  *  radius  *  radius } ' ) """
write a python function that returns a dictionary with the area and perimeter of a rectangle,""" \n def calculate _ rect _ properties ( width ,  height )   :   \n  \t return  {  \n  \t\t  'perimeter'  :   2  *   ( width  +  height )  ,  \n  \t\t  'area'  :   width  *  height \n  \t  } """
write a python program that removes all blank spaces in a sentence and prints it,""" \n sentence  =  'the quick brown fox' \n print ( sentence . replace ( ' ' ,  '' )  ) """
write a python program that prints all characters at even indexes in a sentence,""" \n sentence  =  'the quick brown fox' \n print ( sentence [   :    :  2 ]  ) """
write a python program that prints every third character in a sentence,""" \n sentence  =  'the quick brown fox' \n print ( sentence [   :    :  3 ]  ) """
